gene_id,CASE_J03,CASE_J09,CASE_J12,CASE_J13,CA_J06,CA_J08,CA_J11,CA_J18,CON_J02,CON_J05,CON_J10,SE_J01,SE_J04,SE_J07
MSTRG.4462,721,1089,923,1034,561,601,573,851,1070,751,943,1080,837,1108
MSTRG.8228|LOC111121815,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4467,11,88,11,29,3,6,6,11,94,74,78,15,5,148
MSTRG.4466,2272,2866,2276,2713,1869,1461,1747,2514,2206,2163,2608,2542,2554,1869
MSTRG.4469,1008,1534,1146,1975,650,781,823,1793,958,1079,1438,1924,1959,828
MSTRG.4468,987,1116,864,863,828,562,640,725,980,956,861,958,472,1204
MSTRG.25472,1201,1466,1219,1860,755,714,860,1670,1296,1183,1429,1598,1643,1034
MSTRG.25474,203,312,230,247,173,149,124,196,259,216,183,269,211,308
MSTRG.11634,111,83,114,104,94,56,85,86,90,76,99,89,71,158
MSTRG.25476,862,1333,979,1246,628,727,802,1058,1039,1012,1208,1005,994,1148
MSTRG.25477,167,341,227,359,132,200,232,381,301,316,374,437,413,140
gene36565|LOC111115966,0,0,0,0,0,0,0,0,0,0,3,0,0,0
MSTRG.31537,59,108,45,60,49,39,53,55,36,59,50,83,39,40
gene22776|LOC111132114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34738|LOC111104503,3,0,0,0,0,0,0,0,0,0,0,0,0,0
gene17137|LOC111133984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30232|LOC111099752,0,1,0,1,1,5,0,3,4,0,7,0,0,3
gene33657|LOC111111134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43444,16,21,20,20,29,10,7,6,36,23,27,28,17,50
MSTRG.23399|LOC111133605,1,0,0,1,0,1,0,0,1,2,3,0,1,6
MSTRG.14821|LOC111122570,0,0,0,0,1,0,0,0,2,0,0,0,0,0
MSTRG.24676|LOC111099090,24,81,258,221,195,798,120,272,779,543,99,423,28,837
gene31005|LOC111109047,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.42457|LOC111111669,2,0,3,0,5,4,0,0,0,4,0,0,0,2
gene31756|LOC111109175,0,3,0,2,0,0,0,2,0,0,0,0,0,0
gene15874|LOC111130159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene14486|LOC111131114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.35531|LOC111106682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30470|LOC111108948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39159|LOC111114760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene12642|LOC111122557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15375|LOC111131021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2160|LOC111120119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43877|LOC111116769,0,5,0,3,0,0,0,6,0,0,7,0,0,0
MSTRG.42079|LOC111114920,18,19,30,26,18,35,14,14,17,18,44,4,8,27
MSTRG.3948|LOC111133241,0,0,0,0,0,0,0,0,0,0,0,3,0,0
MSTRG.38109,623,873,665,736,576,446,605,783,656,603,835,628,478,888
MSTRG.9661|LOC111121975,2,2,2,0,0,3,0,3,0,2,4,0,0,0
gene27459|LOC111102716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29878|LOC111110368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.841,1021,1640,859,908,719,495,828,1137,1054,1445,1841,1017,874,1351
gene37662|LOC111115605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.36307|LOC111107487,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gene32248|LOC111107100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33432|LOC111102348,68,42,31,51,38,35,48,37,44,48,51,51,27,63
gene2862|LOC111133328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28482,28,32,33,47,34,18,31,43,72,38,3,16,1,52
MSTRG.33487|LOC111103912,0,0,1,5,0,0,0,1,1,0,1,0,0,1
gene25425|LOC111100079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene33839|LOC111114581,0,2,0,7,6,0,6,0,5,0,0,0,0,0
gene22014|LOC111137754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29316|LOC111109419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.32456,84,90,98,109,81,58,71,71,147,66,52,91,48,161
gene25608|LOC111102937,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MSTRG.6780|LOC111120076,0,0,0,0,0,2,0,3,0,0,0,0,0,0
MSTRG.21306|LOC111136238,2,0,0,0,0,0,0,0,0,2,0,0,1,1
gene33057|LOC111112327,1,1,3,0,2,1,1,3,2,2,1,2,0,1
MSTRG.9574,444,424,351,434,332,238,312,411,503,408,362,460,255,538
gene5266|LOC111120729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39442|LOC111113105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40928|LOC111112987,0,0,0,2,0,2,0,2,0,0,0,0,0,0
MSTRG.9670|LOC111117954,0,0,0,2,0,0,0,3,0,0,0,7,3,0
MSTRG.1696|LOC111130453,0,0,0,4,2,0,0,0,0,0,0,3,0,0
MSTRG.22292|LOC111138226,25,17,19,21,24,16,18,20,17,26,30,9,0,33
gene20419|LOC111137054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26866|LOC111136063,0,0,2,0,0,1,0,0,0,2,0,0,0,8
MSTRG.32902|LOC111104936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene24419|LOC111100856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9922|LOC111120124,23,7,5,17,8,40,7,15,49,13,12,20,5,47
MSTRG.5854|LOC111120960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28921|LOC111107539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene12475|LOC111126099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18371,1356,1372,1225,1423,1060,964,941,1223,1550,1409,1389,1272,1001,1923
MSTRG.18370,50312,78026,68964,71860,51341,40339,46177,53865,79648,63048,69026,62645,29208,107379
MSTRG.16510|LOC111130842,0,1,0,0,0,0,0,0,0,0,0,1,2,0
MSTRG.23631|LOC111134643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40105|LOC111114536,0,0,0,0,0,0,0,0,0,0,0,0,5,0
gene23948|LOC111100848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18378,137,194,131,173,136,142,106,127,167,213,227,179,118,224
MSTRG.14332|LOC111122984,3,0,0,3,11,11,0,2,6,0,0,3,0,10
MSTRG.25999|LOC111135133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene17371|LOC111137448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10141,43770,51076,41791,46423,34515,28153,33548,38983,46586,49906,52545,45686,32641,58925
gene7792|LOC111119972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7813|LOC111120957,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MSTRG.10146,18,20,35,42,4,3,16,27,12,24,29,30,21,11
MSTRG.10147,274,438,277,397,173,181,217,360,198,231,294,295,164,177
gene37356|LOC111114298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13497,344,422,343,451,240,244,227,336,486,365,362,408,357,493
gene6922|LOC111117927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13494,8173,8763,7851,10180,6319,6790,6008,8029,9803,9211,8646,9524,6657,10608
MSTRG.13492,3125,6675,3404,5861,1868,2250,4007,7084,3749,16146,31129,5920,20620,5394
MSTRG.13491,7782,13371,9396,12763,5306,6823,7250,12935,8818,12783,17561,12095,14377,9404
gene26609|LOC111103239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18521|LOC111130566,0,0,0,0,4,0,0,0,0,0,0,0,0,0
gene32822|LOC111106825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13499,9757,16750,8277,16255,4291,6776,10160,16379,12247,10459,17686,13892,14868,6782
MSTRG.13498,2099,2672,2768,4217,1983,2085,2017,3157,2317,3446,3291,3393,2556,3444
gene28374|LOC111105225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene32708|LOC111106088,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gene18042|LOC111132238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11390|LOC111123829,0,0,0,1,0,0,0,0,0,1,0,0,0,0
gene28620|LOC111106836,0,0,0,0,0,0,0,4,0,0,0,0,0,0
MSTRG.794|LOC111127446,1,1,1,1,0,1,1,1,4,2,0,0,1,7
gene38228|LOC111117247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14719,3800,4847,4262,5333,2728,2772,2646,4412,4207,4300,4057,5144,4826,4015
MSTRG.14718,230,422,319,489,214,243,257,464,349,308,358,342,386,287
MSTRG.5627|LOC111120661,3,0,1,1,1,1,1,1,1,1,0,1,2,1
MSTRG.41780|LOC111116165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14710,34,137,117,196,13,72,65,236,38,122,166,171,425,39
MSTRG.14712,622,1003,855,995,530,587,580,1263,663,1062,1125,1105,1026,748
MSTRG.14715,704,984,661,974,529,554,594,935,841,803,736,1138,773,912
gene28579|LOC111106745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7718|LOC111121627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.21607|LOC111134908,3,5,2,9,0,0,4,9,5,3,13,7,9,0
gene2555|Trnaq-uug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29872|LOC111108267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.678|LOC111123961,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MSTRG.39509,926,915,783,1024,634,613,734,842,1094,1052,774,905,850,1090
MSTRG.36393|LOC111108360,2,0,0,1,4,0,0,0,0,0,0,0,0,0
MSTRG.38369,72,125,67,163,18,57,55,139,77,62,102,115,121,19
MSTRG.9134|LOC111122252,0,0,0,0,0,0,0,0,0,0,0,0,2,0
gene13203|LOC111127737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28821|LOC111136278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39501,940,1419,1169,1667,640,749,911,1552,1131,1504,2227,1233,1969,1166
MSTRG.9820|LOC111120090,3,8,5,4,6,14,5,8,46,11,4,8,0,41
MSTRG.39504,1654,2520,2358,2850,1510,1594,1709,2333,2936,2271,2790,2122,1927,2808
MSTRG.39507,507,1324,809,1277,466,500,905,1273,873,2365,4091,733,2216,1202
MSTRG.3030|LOC111127755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.38978|LOC111112783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1239,2880,4178,2915,3755,2259,1953,2557,4006,3063,4935,5709,3855,4404,3318
MSTRG.1238,165,161,131,164,148,134,131,138,181,168,137,184,119,256
MSTRG.35498|LOC111108481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1231,17720,26242,18689,24923,14213,13454,15727,24084,20351,25260,28642,23044,25783,19859
MSTRG.1230,596,892,571,1021,419,444,570,764,721,735,780,735,747,684
MSTRG.7800|LOC111120230,4,0,6,2,0,0,1,1,0,7,2,4,1,2
MSTRG.1236,664,1563,1164,1315,616,881,884,1345,1034,1553,1744,1027,1425,1270
gene39376|LOC111116583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1234,478,722,452,488,395,293,433,450,544,610,641,426,447,668
MSTRG.6282|LOC111118012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4708|LOC111113720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7643,137,306,186,234,138,93,87,282,151,100,99,288,250,115
MSTRG.26808,871,1116,844,981,692,543,630,724,957,712,767,860,577,1209
MSTRG.14478|LOC111126919,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gene30038|LOC111107016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene33412|LOC111113080,0,0,1,0,0,0,0,0,0,0,0,1,0,0
MSTRG.21099|LOC111133403,4,5,0,16,0,2,4,30,2,13,1,3,12,2
MSTRG.32414|LOC111104545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.44104,6,2,10,14,7,8,6,4,0,0,7,3,6,2
MSTRG.44106,17,26,6,25,18,23,14,22,11,17,21,9,0,28
MSTRG.41375|LOC111112938,9,8,10,7,6,0,0,10,0,11,4,0,13,9
MSTRG.44100,17,13,16,17,10,7,11,17,16,12,19,16,20,9
MSTRG.44103,5,8,5,10,5,3,3,5,12,0,8,4,3,5
MSTRG.44102,43,49,29,73,37,36,44,63,47,57,47,99,45,51
MSTRG.38011|LOC111108747,6,0,0,6,4,4,0,4,4,2,3,0,2,4
MSTRG.5269|LOC111120497,1,14,9,13,32,1,1,12,19,11,6,7,1,19
MSTRG.44109,4,9,2,2,3,16,5,12,6,10,4,8,1,11
gene37762|LOC111112172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33120|LOC111103707,0,0,0,2,0,0,0,0,0,0,0,3,4,2
MSTRG.818|LOC111101208,0,0,0,0,0,0,0,0,3,0,0,0,0,0
gene38245|LOC111116198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7649,736,760,699,949,491,492,637,786,988,949,975,777,688,1147
MSTRG.18116|LOC111127968,3,0,0,2,0,5,0,2,5,0,9,13,0,0
MSTRG.12022|LOC111124169,0,0,0,0,0,10,0,0,7,23,0,14,0,0
gene39364|LOC111116582,0,6,0,13,0,0,3,7,4,9,5,5,5,0
MSTRG.11844|LOC111123261,0,7,0,4,0,4,3,2,0,0,4,0,0,0
gene35497|LOC111110858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41889,266,194,231,250,276,157,230,227,258,194,173,205,199,240
MSTRG.21647|LOC111138146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41883,14,23,11,27,9,3,9,23,16,17,37,14,33,5
MSTRG.41882,11,11,10,10,8,12,10,19,2,17,18,3,8,5
MSTRG.41881,5,30,6,42,15,14,15,16,18,18,45,7,15,17
MSTRG.41886,472,650,542,682,347,347,413,670,469,483,739,499,397,470
MSTRG.41885,9,16,0,0,41,26,0,0,8,15,0,0,35,0
MSTRG.13135|LOC111125184,22,14,7,17,7,10,0,8,20,13,3,11,6,47
gene3564|LOC111117925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13721,5,10,8,19,4,0,5,13,11,22,40,12,44,16
MSTRG.32828,54,89,58,104,35,44,50,56,51,56,67,68,35,72
MSTRG.13723,10,17,5,11,0,11,8,27,18,20,69,0,58,22
MSTRG.13725,10069,12622,10762,13941,7153,7309,7460,12764,10005,9505,9421,14033,10167,11120
MSTRG.10019|LOC111121225,11,0,0,8,0,6,0,0,12,0,0,0,10,9
MSTRG.4981|LOC111121759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13726,106,155,114,156,131,135,122,115,194,163,169,129,118,223
MSTRG.32889,0,0,10,7,9,0,4,6,12,27,0,7,0,7
MSTRG.12459,18983,26810,22439,31527,13517,18324,16824,24150,27754,24068,27930,28033,23362,27006
gene28680|LOC111107435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41392|LOC111112646,1,29,23,14,15,7,10,14,4,15,32,10,9,10
MSTRG.24435|LOC111133678,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MSTRG.29724|LOC111101030,0,0,7,0,0,0,0,0,0,0,0,0,12,0
MSTRG.19409,905,1403,862,1233,737,662,659,1076,1074,1095,1267,1143,887,1113
MSTRG.19406,873,1297,1181,1351,632,876,604,1156,898,1347,1487,1334,1142,964
MSTRG.19407,1225,1874,1732,2557,1222,1135,1584,1544,1925,1788,2440,1471,1012,3618
MSTRG.12453,964,1541,1004,1373,761,697,986,1472,1123,1773,2172,1351,1612,1719
MSTRG.19402,114,180,259,192,195,169,105,202,159,201,180,161,145,237
MSTRG.7384|LOC111120199,0,0,0,5,0,0,0,0,5,10,2,8,0,27
MSTRG.12457,71,109,48,95,98,46,48,41,93,61,61,119,52,70
MSTRG.10901|LOC111125686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5702|LOC111121915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17821|LOC111128803,3,1,0,0,2,5,0,8,3,1,0,4,0,6
MSTRG.15955|LOC111126844,4,0,0,0,2,0,0,0,0,6,3,5,2,4
MSTRG.38671,212,269,224,353,160,176,190,285,206,317,428,239,200,297
MSTRG.38673,466,708,662,909,316,361,457,872,565,561,701,848,671,420
gene12627|LOC111126946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.38675,16,21,12,54,5,16,21,19,25,18,26,34,19,13
MSTRG.38676,19,22,13,34,33,13,37,21,35,16,15,31,19,58
MSTRG.38677,26,9,25,36,24,5,35,29,17,21,16,24,16,30
MSTRG.5057,2536,3598,2513,3952,1736,1711,2411,3961,2456,3094,4197,3211,3467,2430
MSTRG.37123|LOC111106531,0,0,12,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40248|LOC111112904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26382|LOC111103698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.38008|LOC111108359,0,3,2,2,3,0,2,0,9,4,0,0,0,0
MSTRG.33288,989,1064,956,1245,676,602,692,1154,901,912,953,1012,988,950
MSTRG.33289,11677,19531,13061,23743,5740,9165,12451,22234,12551,12332,19545,20080,20158,10660
MSTRG.24317|LOC111136477,1,1,0,4,0,1,0,5,6,1,4,7,3,1
MSTRG.29214|LOC111134239,0,0,0,12,0,0,0,6,0,0,0,2,0,0
MSTRG.15949|LOC111122499,16,18,15,22,4,7,11,25,25,16,43,16,15,31
MSTRG.33281,1504,1678,1510,1986,1127,828,1169,1465,1297,1374,1343,1794,1580,1794
MSTRG.29983|LOC111101936,3,5,0,0,0,0,3,2,0,0,0,3,0,0
gene6843|LOC111118122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30117|LOC111109991,0,0,0,11,4,0,3,0,8,0,5,0,4,0
MSTRG.24310|LOC111136461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.35190,1768,2299,2105,2887,1560,1523,1548,2305,2481,1856,2216,2395,1988,2418
MSTRG.23642|LOC111135038,2,1,0,0,0,0,1,0,1,0,0,0,0,1
MSTRG.25434|LOC111136136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene33661|LOC111111137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33842|LOC111104629,93,43,111,111,113,204,79,194,209,165,134,220,100,138
MSTRG.1641|LOC111124652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12641|LOC111123401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4093|LOC111121737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene35025|LOC111112510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene34343|LOC111115475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene36972|LOC111115694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33306|LOC111104224,0,0,0,0,0,0,0,0,0,3,0,0,0,0
MSTRG.31846,46,59,39,60,34,47,37,85,49,41,45,59,71,59
MSTRG.26400|LOC111133739,0,0,3,9,2,9,2,2,7,6,0,4,8,12
gene25049|LOC111102172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene38708|LOC111116353,3,2,1,3,0,2,0,1,2,0,0,1,0,1
gene272|LOC111104685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43656,28,37,15,15,18,19,24,43,46,53,65,37,55,32
MSTRG.8484|LOC111119209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43651,12,3,19,13,11,10,10,9,5,7,17,7,4,16
MSTRG.43652,31,22,20,48,14,13,24,16,38,45,60,18,47,21
MSTRG.43653,10,27,12,30,12,14,4,24,15,16,11,38,9,9
MSTRG.27094|LOC111132540,0,3,0,9,0,0,8,9,0,3,6,29,0,4
MSTRG.28596|LOC111133191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29832|LOC111109649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12250|LOC111127105,0,0,0,0,0,0,0,0,0,0,1,0,0,15
MSTRG.18031|LOC111131439,20,15,7,15,8,15,23,21,69,0,6,17,4,12
MSTRG.9130|LOC111121247,0,0,0,0,0,0,0,0,0,3,0,0,0,0
MSTRG.31463|LOC111100634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13092|LOC111124257,0,4,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.35081|LOC111110132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29844|LOC111100295,1,0,2,2,0,1,2,1,2,0,1,0,1,3
MSTRG.15711|LOC111125827,9,15,5,17,16,41,10,16,19,18,13,13,4,65
MSTRG.7155|LOC111118551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18814|LOC111132996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15741,864,1453,1197,1327,983,830,878,972,1197,653,614,904,543,1624
MSTRG.37709|LOC111108768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41506|LOC111111816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.21887|LOC111134033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.42875|LOC111113019,0,0,0,0,0,0,0,13,0,0,0,0,0,0
MSTRG.33428,1226,3517,1728,2142,1144,1221,1663,2611,1932,2223,2800,1279,2269,1237
gene14269|Trnar-ccu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33420,749,1075,660,975,615,509,689,961,732,950,1254,814,697,1042
gene22913|LOC111132795,8,8,5,10,4,3,9,9,4,5,6,15,5,2
MSTRG.33422,231,346,297,466,291,270,331,498,507,512,800,261,423,531
MSTRG.1601|LOC111099826,0,0,0,0,2,0,7,9,3,4,5,3,5,1
MSTRG.33424,143,194,133,148,114,79,91,134,166,172,257,233,221,218
MSTRG.71|LOC111117672,0,3,0,0,0,0,0,0,0,0,0,6,0,0
MSTRG.25388|LOC111133632,0,2,0,5,0,0,2,5,1,0,0,0,0,2
MSTRG.12493|LOC111122843,6,4,0,0,0,2,1,0,9,5,3,9,0,9
MSTRG.18767|LOC111128137,0,0,3,0,0,3,0,9,2,0,3,0,0,4
MSTRG.25653|LOC111138243,4,0,4,3,5,4,0,5,11,3,2,4,0,8
gene30143|LOC111108795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene392|LOC111130831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4094|LOC111137035,0,0,0,6,0,0,4,10,0,9,4,0,0,5
MSTRG.18734,2036,2534,2129,2641,1365,1320,1676,2533,2333,2841,3257,3161,3379,2308
MSTRG.42810|LOC111113097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene36181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene25979|LOC111104478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30833|LOC111106582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25349|LOC111137831,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gene3441|LOC111125461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27071|LOC111134542,0,7,0,8,0,0,0,17,0,8,10,0,12,0
MSTRG.23403|LOC111133598,0,0,0,0,0,0,0,0,0,2,0,0,0,0
MSTRG.34810,106,66,59,117,68,64,71,66,59,70,94,115,99,100
MSTRG.36592|LOC111107817,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.14892|LOC111123069,0,0,0,0,3,0,0,0,0,0,0,0,0,0
MSTRG.34814,259,384,333,456,199,219,258,345,297,435,363,406,366,310
MSTRG.7829,8220,11943,8557,12152,5990,6005,7335,10362,9061,12230,15808,10718,10519,10538
MSTRG.27371|LOC111137296,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.34817,21,26,10,33,14,18,7,14,28,23,16,10,7,30
MSTRG.34818,3889,5668,4164,5525,3744,3814,3653,4763,6090,5208,6218,4304,3586,6282
MSTRG.34819,1391,2522,1642,2274,749,1108,1449,2505,1702,2154,3169,2094,2207,1477
MSTRG.39366|LOC111112701,0,0,0,0,0,0,3,0,0,0,0,0,0,0
MSTRG.7820,2837,4513,3544,4111,2536,2528,2460,3203,4306,3645,3269,3611,3219,4217
MSTRG.7822,909,1716,1044,2019,504,873,906,1839,1173,1199,1736,1656,2335,923
MSTRG.7823,66,74,58,145,54,58,57,125,87,154,159,154,213,74
MSTRG.7975|LOC111119466,0,0,0,5,0,0,4,8,0,0,0,0,0,0
gene23391|LOC111101352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5619|LOC111118668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11346,39,56,23,15,12,17,16,25,17,14,14,27,12,39
gene31549|LOC111109152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37461|LOC111106623,0,0,6,0,0,0,0,7,0,0,0,6,0,0
MSTRG.10400,843,1484,1238,1649,686,822,1042,1141,1529,1502,1810,1129,1019,1865
MSTRG.13796|LOC111126995,0,0,0,0,0,0,0,0,0,0,0,15,0,0
MSTRG.19977|LOC111129697,0,0,0,0,0,0,0,0,0,2,0,0,1,0
MSTRG.12625|LOC111125627,0,0,0,0,0,0,0,2,0,1,0,0,0,0
MSTRG.19723|LOC111131727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.156,634,964,795,1058,478,527,604,835,1056,770,744,781,512,918
MSTRG.40308,4206,4102,7610,10526,4023,4731,2832,3530,9257,5322,4073,10428,1243,18745
MSTRG.151,1003,1441,1328,1726,987,1048,994,1215,1717,1425,1355,1177,384,1770
MSTRG.23191|LOC111133858,0,0,0,0,0,0,0,2,0,0,5,0,0,0
MSTRG.153,1172,2300,1536,1904,1128,956,1172,1776,1981,2137,2295,1775,1655,1883
MSTRG.40302,6,28,19,18,9,7,17,17,21,14,52,4,12,2
MSTRG.17250|LOC111130945,0,0,0,0,0,2,0,0,0,3,0,0,0,2
MSTRG.40307,3,4,17,73,43,43,61,10,18,6,45,49,2,21
MSTRG.159,146,174,177,206,114,118,91,194,121,150,131,127,147,202
MSTRG.40305,3437,6959,4181,5975,2582,2977,4147,6727,5485,6247,8014,4375,6521,4529
MSTRG.19905|LOC111131783,0,0,0,2,0,4,3,2,0,0,0,4,0,0
MSTRG.9466,160,240,194,203,158,107,173,214,194,158,206,160,91,290
gene37254|LOC111111717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2781|LOC111136581,0,2,6,4,0,7,0,3,6,0,0,4,0,0
MSTRG.9463,5039,8080,7294,8949,3914,4581,5066,7556,9086,8814,9783,7917,7359,7714
MSTRG.9461,49,68,40,51,41,19,21,36,57,52,37,34,18,80
gene4267|LOC111120012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5278|LOC111122340,235,0,0,0,305,0,0,0,0,0,0,0,0,0
gene15968|LOC111131649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9468,156,142,113,142,159,102,136,102,165,82,88,136,75,251
